,date,latitude,longitude,coordinates,block,address_accuracy,num_mosquitos,wnv_present,year,month,day,week,day_of_week,station,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal,BR,DZ,FG,HZ,MD,RA,TS,TSRA,VCTS,nearby_spray_locs
450,2013-08-15,41.776428,-87.627096,"(41.776428, -87.627096)",126,24,44,2,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
451,2013-08-15,41.778297,-87.752411,"(41.778297, -87.752411)",104,18,8,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
452,2013-08-15,41.778748,-87.586427,"(41.778748, -87.586427)",64,8,2,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
453,2013-08-15,41.793818,-87.654234,"(41.793818, -87.654234)",90,5,12,1,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
454,2013-08-15,41.798697,-87.736812,"(41.798697, -87.736812)",156,24,57,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
455,2013-08-15,41.800737,-87.71188000000002,"(41.800737, -87.71188)",70,16,6,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
456,2013-08-15,41.801179,-87.679447,"(41.801179, -87.679447)",66,24,59,1,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
457,2013-08-15,41.801498,-87.763416,"(41.801498, -87.763416)",100,18,7,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
458,2013-08-15,41.803423,-87.642984,"(41.803423, -87.642984)",50,8,10,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
459,2013-08-15,41.822536,-87.66634300000003,"(41.822536, -87.666343)",78,18,35,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
460,2013-08-15,41.82561,-87.726549,"(41.82561, -87.726549)",37,9,3,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
461,2013-08-15,41.846075,-87.716277,"(41.846075, -87.716277)",50,18,4,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
462,2013-08-15,41.857402,-87.694991,"(41.857402, -87.694991)",60,16,19,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
463,2013-08-15,41.867108,-87.654224,"(41.867108, -87.654224)",22,16,53,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
464,2013-08-15,41.868077,-87.666901,"(41.868077, -87.666901)",11,9,9,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
465,2013-08-15,41.868142,-87.696269,"(41.868142, -87.696269)",22,18,51,2,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
466,2013-08-15,41.878114,-87.629798,"(41.878114, -87.629798)",86,6,3,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
467,2013-08-15,41.891118,-87.65449100000002,"(41.891118, -87.654491)",50,16,11,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
468,2013-08-15,41.896282,-87.655232,"(41.896282, -87.655232)",11,8,2,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
469,2013-08-15,41.89923,-87.716788,"(41.89923, -87.716788)",50,45,166,2,10065,40,75,165,15,10,370,285,330,-40,250,290,2295,9500,0.0,147.35,150.65,22.5,110,25.0,-5,370,0,0,0,0,5,0,0,0,0,0
470,2013-08-15,41.904194,-87.756155,"(41.904194, -87.756155)",13,9,15,1,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,3
471,2013-08-15,41.906638,-87.701431,"(41.906638, -87.701431)",42,27,51,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
472,2013-08-15,41.911824,-87.726737,"(41.911824, -87.726737)",17,9,2,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
473,2013-08-15,41.912563,-87.66805500000002,"(41.912563, -87.668055)",34,18,9,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
474,2013-08-15,41.916265,-87.800515,"(41.916265, -87.800515)",140,16,20,1,4026,16,30,66,6,2,150,110,130,-14,106,116,918,3800,0.0,58.8,60.26,8.4,48,9.8,0,144,0,0,0,0,2,0,0,0,0,2
475,2013-08-15,41.921965,-87.632085,"(41.921965, -87.632085)",66,24,13,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
476,2013-08-15,41.923738,-87.785288,"(41.923738, -87.785288)",61,9,40,1,2013,8,15,33,3,1,75,55,65,-7,53,58,459,1900,0.0,29.4,30.13,4.2,24,4.9,0,72,0,0,0,0,1,0,0,0,0,0
477,2013-08-15,41.925198,-87.746381,"(41.925198, -87.746381)",48,8,2,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
478,2013-08-15,41.925652,-87.63359,"(41.925652, -87.63359)",42,16,60,1,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
479,2013-08-15,41.932094,-87.700117,"(41.932094, -87.700117)",28,8,7,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,1
480,2013-08-15,41.944869,-87.832763,"(41.944869, -87.832763)",108,24,23,0,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,0
481,2013-08-15,41.94722700000001,-87.67145699999998,"(41.947227, -87.671457)",51,27,30,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
482,2013-08-15,41.951866,-87.72505699999998,"(41.951866, -87.725057)",117,24,11,0,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,12
483,2013-08-15,41.95469,-87.800991,"(41.95469, -87.800991)",123,27,11,0,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,0
484,2013-08-15,41.960616,-87.777189,"(41.960616, -87.777189)",120,18,7,0,4026,16,30,66,6,2,150,110,130,-14,106,116,918,3800,0.0,58.8,60.26,8.4,48,9.8,0,144,0,0,0,0,2,0,0,0,0,0
485,2013-08-15,41.963976,-87.69181,"(41.963976, -87.69181)",45,9,7,0,2013,8,15,33,3,1,75,55,65,-7,53,58,459,1900,0.0,29.4,30.13,4.2,24,4.9,0,72,0,0,0,0,1,0,0,0,0,0
486,2013-08-15,41.964242,-87.757639,"(41.964242, -87.757639)",138,24,9,0,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,0
487,2013-08-15,41.973845,-87.805059,"(41.973845, -87.805059)",153,27,17,1,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,3
488,2013-08-15,41.974689,-87.890615,"(41.974689, -87.890615)",170,153,151,2,34221,136,255,561,51,17,1275,935,1105,-119,901,986,7803,32300,0.0,499.79999999999984,512.21,71.40000000000002,408,83.30000000000001,0,1224,0,0,0,0,17,0,0,0,0,0
489,2013-08-15,41.98480900000001,-87.728492,"(41.984809, -87.728492)",116,16,9,0,4026,16,30,66,6,2,150,110,130,-14,106,116,918,3800,0.0,58.8,60.26,8.4,48,9.8,0,144,0,0,0,0,2,0,0,0,0,0
490,2013-08-15,41.986921,-87.689778,"(41.986921, -87.689778)",232,36,139,2,8052,32,60,132,12,4,300,220,260,-28,212,232,1836,7600,0.0,117.6,120.52,16.8,96,19.6,0,288,0,0,0,0,4,0,0,0,0,1
491,2013-08-15,41.98728,-87.666066,"(41.98728, -87.666066)",116,16,20,0,4026,16,30,66,6,2,150,110,130,-14,106,116,918,3800,0.0,58.8,60.26,8.4,48,9.8,0,144,0,0,0,0,2,0,0,0,0,0
492,2013-08-15,41.991429,-87.747113,"(41.991429, -87.747113)",183,24,19,0,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,0
493,2013-08-15,41.99247800000001,-87.862995,"(41.992478, -87.862995)",273,24,33,0,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,0
494,2013-08-15,41.994679,-87.770899,"(41.994679, -87.770899)",186,24,20,0,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,0
495,2013-08-15,42.008314,-87.77792099999998,"(42.008314, -87.777921)",210,27,59,0,6039,24,45,99,9,3,225,165,195,-21,159,174,1377,5700,0.0,88.19999999999999,90.39,12.600000000000001,72,14.700000000000001,0,216,0,0,0,0,3,0,0,0,0,2
496,2013-08-15,42.009876,-87.807277,"(42.009876, -87.807277)",142,18,34,0,4026,16,30,66,6,2,150,110,130,-14,106,116,918,3800,0.0,58.8,60.26,8.4,48,9.8,0,144,0,0,0,0,2,0,0,0,0,1
497,2013-08-15,42.010412,-87.66214000000002,"(42.010412, -87.66214)",24,16,3,0,4026,16,30,66,6,2,150,110,130,-14,106,116,918,3800,0.0,58.8,60.26,8.4,48,9.8,0,144,0,0,0,0,2,0,0,0,0,0
498,2013-08-22,41.659112,-87.53869300000002,"(41.659112, -87.538693)",120,24,20,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
499,2013-08-22,41.662014,-87.72460799999998,"(41.662014, -87.724608)",126,24,17,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
500,2013-08-22,41.673408,-87.599862,"(41.673408, -87.599862)",36,15,44,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
501,2013-08-22,41.680946,-87.535198,"(41.680946, -87.535198)",74,16,19,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
502,2013-08-22,41.682587,-87.707973,"(41.682587, -87.707973)",105,27,64,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
503,2013-08-22,41.704336,-87.70373599999998,"(41.704336, -87.703736)",99,24,18,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
504,2013-08-22,41.704572,-87.56566600000002,"(41.704572, -87.565666)",48,16,54,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
505,2013-08-22,41.720848,-87.666014,"(41.720848, -87.666014)",51,27,9,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
506,2013-08-22,41.723195,-87.64997,"(41.723195, -87.64997)",10,5,6,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,1
507,2013-08-22,41.72646500000001,-87.585413,"(41.726465, -87.585413)",30,15,10,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
508,2013-08-22,41.728495,-87.60096300000002,"(41.728495, -87.600963)",195,15,43,1,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
509,2013-08-22,41.732984,-87.649642,"(41.732984, -87.649642)",178,16,49,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,6
510,2013-08-22,41.733643,-87.55551,"(41.733643, -87.55551)",89,8,5,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
511,2013-08-22,41.740641,-87.546587,"(41.740641, -87.546587)",26,10,46,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
512,2013-08-22,41.743402,-87.731435,"(41.743402, -87.731435)",246,24,68,1,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
513,2013-08-22,41.750498,-87.605294,"(41.750498, -87.605294)",20,10,14,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
514,2013-08-22,41.754292,-87.590773,"(41.754292, -87.590773)",79,9,9,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
515,2013-08-22,41.754676,-87.612922,"(41.754676, -87.612922)",77,9,26,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
516,2013-08-22,41.763733,-87.742302,"(41.763733, -87.742302)",102,16,5,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
517,2013-08-22,41.766202,-87.562889,"(41.766202, -87.562889)",71,9,5,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
518,2013-08-22,41.768388,-87.678649,"(41.768388, -87.678649)",44,16,10,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
519,2013-08-22,41.77166,-87.703047,"(41.77166, -87.703047)",201,24,48,2,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
520,2013-08-22,41.773215,-87.60088,"(41.773215, -87.60088)",10,8,5,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
521,2013-08-22,41.776156,-87.778927,"(41.776156, -87.778927)",126,18,7,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
522,2013-08-22,41.776428,-87.627096,"(41.776428, -87.627096)",84,16,33,2,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
523,2013-08-22,41.778297,-87.752411,"(41.778297, -87.752411)",52,9,2,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
524,2013-08-22,41.778748,-87.586427,"(41.778748, -87.586427)",128,16,3,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
525,2013-08-22,41.798697,-87.736812,"(41.798697, -87.736812)",156,24,19,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
526,2013-08-22,41.800737,-87.71188000000002,"(41.800737, -87.71188)",35,8,4,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
527,2013-08-22,41.801179,-87.679447,"(41.801179, -87.679447)",66,24,8,1,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
528,2013-08-22,41.801498,-87.763416,"(41.801498, -87.763416)",100,18,22,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
529,2013-08-22,41.803423,-87.642984,"(41.803423, -87.642984)",50,8,15,1,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
530,2013-08-22,41.822536,-87.66634300000003,"(41.822536, -87.666343)",117,27,11,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
531,2013-08-22,41.82561,-87.726549,"(41.82561, -87.726549)",111,27,14,1,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
532,2013-08-22,41.846075,-87.716277,"(41.846075, -87.716277)",75,27,22,1,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
533,2013-08-22,41.857402,-87.694991,"(41.857402, -87.694991)",60,16,2,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
534,2013-08-22,41.867108,-87.654224,"(41.867108, -87.654224)",44,32,77,1,8052,32,88,136,12,8,312,268,292,0,264,272,2024,7600,1.44,117.68,120.2,10.0,96,28.0,-32,292,0,0,0,0,0,4,0,0,0,0
535,2013-08-22,41.868077,-87.666901,"(41.868077, -87.666901)",33,27,49,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
536,2013-08-22,41.868142,-87.696269,"(41.868142, -87.696269)",11,9,13,1,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
537,2013-08-22,41.878114,-87.629798,"(41.878114, -87.629798)",43,3,8,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
538,2013-08-22,41.891118,-87.65449100000002,"(41.891118, -87.654491)",75,24,24,0,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
539,2013-08-22,41.896282,-87.655232,"(41.896282, -87.655232)",22,16,2,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
540,2013-08-22,41.89923,-87.716788,"(41.89923, -87.716788)",30,27,83,1,6039,24,66,102,9,6,234,201,219,0,198,204,1518,5700,1.08,88.26,90.15,7.5,72,21.0,-24,219,0,0,0,0,0,3,0,0,0,0
541,2013-08-22,41.904194,-87.756155,"(41.904194, -87.756155)",13,9,3,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,3
542,2013-08-22,41.906638,-87.701431,"(41.906638, -87.701431)",56,36,27,1,8052,32,88,136,12,8,312,268,292,0,264,272,2024,7600,1.44,117.68,120.2,10.0,96,28.0,-32,292,0,0,0,0,0,4,0,0,0,0
543,2013-08-22,41.911824,-87.726737,"(41.911824, -87.726737)",34,18,9,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
544,2013-08-22,41.912563,-87.66805500000002,"(41.912563, -87.668055)",17,9,3,1,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
545,2013-08-22,41.916265,-87.800515,"(41.916265, -87.800515)",210,24,21,0,6039,24,66,102,9,3,234,204,219,6,201,207,1518,5700,0.6900000000000001,88.08,90.15,4.5,69,21.0,-24,213,0,0,0,0,0,3,0,0,0,2
546,2013-08-22,41.921965,-87.632085,"(41.921965, -87.632085)",88,32,15,0,8052,32,88,136,12,8,312,268,292,0,264,272,2024,7600,1.44,117.68,120.2,10.0,96,28.0,-32,292,0,0,0,0,0,4,0,0,0,0
547,2013-08-22,41.923738,-87.785288,"(41.923738, -87.785288)",122,18,12,0,4026,16,44,68,6,2,156,136,146,4,134,138,1012,3800,0.46,58.72,60.1,3.0,46,14.0,-16,142,0,0,0,0,0,2,0,0,0,0
548,2013-08-22,41.925198,-87.746381,"(41.925198, -87.746381)",48,8,7,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,0
549,2013-08-22,41.925652,-87.63359,"(41.925652, -87.63359)",42,16,30,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
550,2013-08-22,41.932094,-87.700117,"(41.932094, -87.700117)",28,8,8,0,2013,8,22,34,3,2,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,0,0,0,0,0,1,0,0,0,1
551,2013-08-22,41.944869,-87.832763,"(41.944869, -87.832763)",36,8,3,0,2013,8,22,34,3,1,78,68,73,2,67,69,506,1900,0.23,29.36,30.05,1.5,23,7.0,-8,71,0,0,0,0,0,1,0,0,0,0
552,2013-08-22,41.94722700000001,-87.67145699999998,"(41.947227, -87.671457)",34,18,28,0,4026,16,44,68,6,4,156,134,146,0,132,136,1012,3800,0.72,58.84,60.1,5.0,48,14.0,-16,146,0,0,0,0,0,2,0,0,0,0
553,2013-08-22,41.951866,-87.72505699999998,"(41.951866, -87.725057)",117,24,59,1,6039,24,66,102,9,3,234,204,219,6,201,207,1518,5700,0.6900000000000001,88.08,90.15,4.5,69,21.0,-24,213,0,0,0,0,0,3,0,0,0,12
554,2013-08-22,41.95469,-87.800991,"(41.95469, -87.800991)",82,18,46,2,4026,16,44,68,6,2,156,136,146,4,134,138,1012,3800,0.46,58.72,60.1,3.0,46,14.0,-16,142,0,0,0,0,0,2,0,0,0,0
555,2013-08-22,41.957799,-87.930995,"(41.957799, -87.930995)",10,5,2,0,2013,8,22,34,3,1,78,68,73,2,67,69,506,1900,0.23,29.36,30.05,1.5,23,7.0,-8,71,0,0,0,0,0,1,0,0,0,0
556,2013-08-22,41.960616,-87.777189,"(41.960616, -87.777189)",120,18,9,0,4026,16,44,68,6,2,156,136,146,4,134,138,1012,3800,0.46,58.72,60.1,3.0,46,14.0,-16,142,0,0,0,0,0,2,0,0,0,0
557,2013-08-22,41.963976,-87.69181,"(41.963976, -87.69181)",45,9,4,1,2013,8,22,34,3,1,78,68,73,2,67,69,506,1900,0.23,29.36,30.05,1.5,23,7.0,-8,71,0,0,0,0,0,1,0,0,0,0
558,2013-08-22,41.964242,-87.757639,"(41.964242, -87.757639)",46,8,23,1,2013,8,22,34,3,1,78,68,73,2,67,69,506,1900,0.23,29.36,30.05,1.5,23,7.0,-8,71,0,0,0,0,0,1,0,0,0,0
559,2013-08-22,41.973845,-87.805059,"(41.973845, -87.805059)",51,9,21,0,2013,8,22,34,3,1,78,68,73,2,67,69,506,1900,0.23,29.36,30.05,1.5,23,7.0,-8,71,0,0,0,0,0,1,0,0,0,3
560,2013-08-22,41.974689,-87.890615,"(41.974689, -87.890615)",150,135,230,3,30195,120,330,510,45,15,1170,1020,1095,30,1005,1035,7590,28500,3.45,440.40000000000015,450.7500000000001,22.5,345,105.0,-120,1065,0,0,0,0,0,15,0,0,0,0
561,2013-08-22,41.98480900000001,-87.728492,"(41.984809, -87.728492)",116,16,37,2,4026,16,44,68,6,2,156,136,146,4,134,138,1012,3800,0.46,58.72,60.1,3.0,46,14.0,-16,142,0,0,0,0,0,2,0,0,0,0
562,2013-08-22,41.986921,-87.689778,"(41.986921, -87.689778)",116,18,14,2,4026,16,44,68,6,2,156,136,146,4,134,138,1012,3800,0.46,58.72,60.1,3.0,46,14.0,-16,142,0,0,0,0,0,2,0,0,0,1
