station,date,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal,year,month,day,week,day_of_week
2,2007-08-16,77,67,72,-2,65,68,500,1900,0.0,29.33,29.95,3.5,1,5.7,-7,74,2007,8,16,33,3
1,2007-08-17,79,60,70,-2,54,61,501,1900,0.0,29.41,30.1,5.9,32,6.8,-5,72,2007,8,17,33,4
2,2007-08-17,80,65,73,-1,54,62,501,1900,0.0,29.46,30.08,6.1,31,7.4,-8,74,2007,8,17,33,4
1,2007-08-18,68,59,64,-8,54,58,502,1900,0.09,29.44,30.16,6.4,12,8.1,1,72,2007,8,18,33,5
2,2007-08-18,69,60,65,-9,54,58,502,1900,0.42,29.48,30.15,6.1,13,7.0,0,74,2007,8,18,33,5
1,2007-08-19,68,62,65,-6,62,64,503,1900,1.33,29.24,29.99,6.0,10,7.4,0,71,2007,8,19,33,6
2,2007-08-19,69,62,66,-7,63,64,503,1900,1.33,29.3,29.98,5.5,10,7.5,-1,73,2007,8,19,33,6
1,2007-08-20,78,68,73,2,68,69,504,1900,0.91,29.15,29.87,0.5,12,5.7,-8,71,2007,8,20,34,0
2,2007-08-20,76,68,72,-1,69,70,504,1900,0.48,29.21,29.85,2.4,20,5.9,-7,73,2007,8,20,34,0
1,2007-08-21,87,69,78,7,70,72,505,1900,0.0,29.21,29.91,3.8,18,6.0,-13,71,2007,8,21,34,1
2,2007-08-21,85,69,77,4,70,72,505,1900,0.01,29.26,29.89,3.5,17,6.0,-12,73,2007,8,21,34,1
1,2007-08-22,90,69,80,9,71,73,506,1900,0.37,29.23,29.94,5.3,21,9.5,-15,71,2007,8,22,34,2
2,2007-08-22,90,70,80,7,70,73,506,1900,0.88,29.29,29.93,5.1,21,8.4,-15,73,2007,8,22,34,2
1,2007-08-23,87,69,78,7,69,71,508,1900,2.35,29.15,29.87,9.6,21,11.7,-13,71,2007,8,23,34,3
2,2007-08-23,89,70,80,7,69,71,508,1900,1.96,29.21,29.86,6.7,21,9.1,-15,73,2007,8,23,34,3
1,2007-08-24,80,69,75,4,67,69,509,1900,0.24,29.11,29.82,5.8,25,7.1,-10,71,2007,8,24,34,4
2,2007-08-24,81,69,75,2,67,69,509,1900,0.2,29.16,29.81,5.5,25,7.3,-10,73,2007,8,24,34,4
1,2007-08-25,79,64,72,2,63,66,510,1900,0.34,29.23,29.93,3.0,36,5.6,-7,70,2007,8,25,34,5
2,2007-08-25,76,65,71,-1,63,66,510,1900,0.25,29.29,29.91,2.4,3,6.4,-6,72,2007,8,25,34,5
1,2007-08-26,79,60,70,0,55,61,511,1900,0.0,29.38,30.08,3.6,11,5.4,-5,70,2007,8,26,34,6
2,2007-08-26,78,61,70,-2,55,62,511,1900,0.0,29.44,30.07,3.7,11,4.6,-5,72,2007,8,26,34,6
1,2007-08-27,79,60,70,0,60,64,512,1900,0.0,29.36,30.07,6.5,17,7.4,-5,70,2007,8,27,35,0
2,2007-08-27,79,63,71,-1,59,64,512,1900,0.0,29.41,30.06,6.4,16,7.3,-6,72,2007,8,27,35,0
1,2007-08-28,91,67,79,9,66,70,513,1900,0.0,29.28,29.99,9.0,20,9.5,-14,70,2007,8,28,35,1
2,2007-08-28,90,69,80,8,65,70,513,1900,0.0,29.34,29.98,7.8,21,8.3,-15,72,2007,8,28,35,1
1,2007-08-29,85,68,77,7,65,69,514,1900,0.0,29.34,30.04,5.6,3,8.2,-12,70,2007,8,29,35,2
2,2007-08-29,86,69,78,6,64,69,514,1900,0.0,29.39,30.02,5.3,3,8.8,-13,72,2007,8,29,35,2
1,2007-08-30,75,57,66,-4,54,60,515,1900,0.0,29.47,30.18,9.1,2,9.9,-1,70,2007,8,30,35,3
2,2007-08-30,75,60,68,-4,54,61,515,1900,0.0,29.51,30.15,10.8,3,10.9,-3,72,2007,8,30,35,3
1,2007-08-31,77,57,67,-2,52,59,516,1900,0.0,29.47,30.19,3.9,4,5.2,-2,69,2007,8,31,35,4
2,2007-08-31,76,57,67,-4,54,60,516,1900,0.0,29.52,30.17,3.0,6,4.6,-2,71,2007,8,31,35,4
1,2007-09-01,81,57,69,1,55,61,517,1900,0.0,29.49,30.22,4.2,11,5.0,-4,68,2007,9,1,35,5
2,2007-09-01,79,60,70,0,56,62,517,1900,0.0,29.54,30.2,4.4,11,4.4,-5,70,2007,9,1,35,5
1,2007-09-02,85,61,73,5,57,63,518,1900,0.0,29.41,30.15,4.2,21,5.0,-8,68,2007,9,2,35,6
2,2007-09-02,84,62,73,3,56,63,518,1900,0.0,29.47,30.13,4.8,21,6.0,-8,70,2007,9,2,35,6
1,2007-09-03,88,66,77,9,61,67,519,1900,0.0,29.36,30.09,2.0,27,5.8,-12,68,2007,9,3,36,0
2,2007-09-03,88,64,76,6,61,67,519,1900,0.0,29.42,30.07,3.0,25,6.2,-11,70,2007,9,3,36,0
1,2007-09-04,89,63,76,8,60,66,520,1900,0.0,29.28,30.0,2.8,22,4.3,-11,68,2007,9,4,36,1
2,2007-09-04,90,67,79,9,59,67,520,1900,0.0,29.34,29.99,2.2,24,5.0,-14,70,2007,9,4,36,1
1,2007-09-05,90,66,78,11,63,69,521,1900,0.0,29.24,29.96,6.4,19,6.5,-13,67,2007,9,5,36,2
2,2007-09-05,91,72,82,13,62,69,521,1900,0.0,29.31,29.94,6.4,19,6.7,-17,69,2007,9,5,36,2
1,2007-09-06,82,73,78,11,67,70,522,1900,0.18,29.21,29.92,11.9,20,12.1,-13,67,2007,9,6,36,3
2,2007-09-06,84,74,79,10,66,70,522,1900,0.08,29.27,29.91,12.8,20,13.0,-14,69,2007,9,6,36,3
1,2007-09-07,84,70,77,10,68,70,523,1900,0.19,29.15,29.85,10.4,23,13.9,-12,67,2007,9,7,36,4
2,2007-09-07,84,71,78,9,67,70,523,1900,0.67,29.21,29.84,9.5,23,13.0,-13,69,2007,9,7,36,4
1,2007-09-08,78,64,71,5,57,63,524,1900,0.0,29.3,30.0,6.0,5,7.2,-6,66,2007,9,8,36,5
2,2007-09-08,78,68,73,5,58,64,524,1900,0.0,29.34,29.98,8.4,5,9.4,-8,68,2007,9,8,36,5
1,2007-09-09,80,63,72,6,59,63,525,1900,0.0,29.36,30.06,9.2,3,9.9,-7,66,2007,9,9,36,6
2,2007-09-09,79,63,71,3,59,64,525,1900,0.0,29.41,30.03,10.1,3,10.9,-6,68,2007,9,9,36,6
1,2007-09-10,74,54,64,-2,58,60,526,1900,0.36,29.3,30.04,7.2,2,9.0,1,66,2007,9,10,37,0
2,2007-09-10,73,55,64,-4,59,62,526,1900,0.25,29.34,30.01,7.4,3,9.7,1,68,2007,9,10,37,0
1,2007-09-11,71,50,61,-4,44,52,527,1900,0.0,29.2,29.92,11.7,29,13.5,4,65,2007,9,11,37,1
2,2007-09-11,71,51,61,-6,44,52,527,1900,0.0,29.26,29.91,12.1,29,13.7,4,67,2007,9,11,37,1
1,2007-09-12,67,46,57,-8,42,49,528,1900,0.0,29.4,30.12,1.8,3,5.6,8,65,2007,9,12,37,2
2,2007-09-12,66,46,56,-11,43,50,528,1900,0.0,29.46,30.11,1.9,5,6.0,9,67,2007,9,12,37,2
1,2007-09-13,78,50,64,-1,45,54,529,1900,0.0,29.23,29.99,8.3,19,8.5,1,65,2007,9,13,37,3
2,2007-09-13,79,53,66,-1,43,54,529,1900,0.0,29.3,29.98,7.1,20,7.7,-1,67,2007,9,13,37,3
1,2007-09-14,66,45,56,-8,39,48,530,1900,0.0,29.36,30.05,12.1,32,13.4,9,64,2007,9,14,37,4
2,2007-09-14,67,47,57,-9,40,49,530,1900,0.0,29.41,30.04,11.7,32,13.0,8,66,2007,9,14,37,4
1,2007-09-15,61,39,50,-14,33,43,531,1900,0.0,29.56,30.28,1.4,33,5.9,15,64,2007,9,15,37,5
2,2007-09-15,62,42,52,-14,35,45,531,1900,0.0,29.62,30.28,1.1,35,6.6,13,66,2007,9,15,37,5
1,2007-09-16,71,44,58,-6,40,49,532,1800,0.0,29.46,30.19,6.8,18,7.4,7,64,2007,9,16,37,6
2,2007-09-16,72,49,61,-5,38,50,532,1800,0.0,29.52,30.2,7.7,18,8.2,4,66,2007,9,16,37,6
1,2007-09-17,80,52,66,2,49,57,533,1800,0.0,29.39,30.12,11.7,17,12.1,-1,64,2007,9,17,38,0
2,2007-09-17,80,55,68,2,48,57,533,1800,0.0,29.46,30.12,10.6,17,11.0,-3,66,2007,9,17,38,0
1,2007-09-18,88,63,76,12,58,65,535,1800,0.0,29.34,30.06,12.9,19,13.1,-11,64,2007,9,18,38,1
2,2007-09-18,89,66,78,12,57,65,535,1800,0.0,29.41,30.05,12.5,19,12.8,-13,66,2007,9,18,38,1
1,2007-09-19,84,65,75,12,59,65,536,1800,0.0,29.41,30.11,5.0,26,9.7,-10,63,2007,9,19,38,2
2,2007-09-19,84,68,76,11,59,65,536,1800,0.0,29.47,30.09,3.5,25,9.0,-11,65,2007,9,19,38,2
1,2007-09-20,78,60,69,7,59,63,537,1800,0.0,29.39,30.12,5.3,7,6.6,-4,62,2007,9,20,38,3
2,2007-09-20,76,63,70,6,59,64,537,1800,0.0,29.44,30.1,5.6,8,6.1,-5,64,2007,9,20,38,3
1,2007-09-21,88,64,76,14,59,66,538,1800,0.0,29.18,29.9,10.3,21,12.4,-11,62,2007,9,21,38,4
2,2007-09-21,90,68,79,15,59,66,538,1800,0.0,29.23,29.89,9.8,22,11.5,-14,64,2007,9,21,38,4
1,2007-09-22,74,51,63,1,43,53,539,1800,0.0,29.42,30.12,2.6,3,6.8,2,62,2007,9,22,38,5
2,2007-09-22,72,58,65,1,45,55,539,1800,0.0,29.48,30.1,4.3,1,7.7,0,64,2007,9,22,38,5
1,2007-09-23,84,50,67,6,50,58,540,1800,0.0,29.43,30.16,4.6,13,5.3,-2,61,2007,9,23,38,6
2,2007-09-23,83,55,69,6,50,59,540,1800,0.0,29.49,30.15,5.9,12,6.4,-4,63,2007,9,23,38,6
1,2007-09-24,90,68,79,18,63,68,541,1800,0.0,29.27,29.99,11.4,19,11.9,-14,61,2007,9,24,39,0
2,2007-09-24,91,71,81,18,62,69,541,1800,0.0,29.34,29.98,10.0,19,10.5,-16,63,2007,9,24,39,0
1,2007-09-25,85,63,74,13,65,69,542,1800,0.27,29.23,29.95,7.9,23,10.5,-9,61,2007,9,25,39,1
2,2007-09-25,83,67,75,12,66,69,542,1800,0.01,29.29,29.93,7.3,23,9.4,-10,63,2007,9,25,39,1
1,2007-09-26,69,53,61,1,50,55,543,1800,0.09,29.31,30.03,4.3,1,6.6,4,60,2007,9,26,39,2
2,2007-09-26,68,55,62,0,51,56,543,1800,0.14,29.37,30.02,4.8,2,7.3,3,62,2007,9,26,39,2
1,2007-09-27,75,49,62,2,49,55,544,1800,0.0,29.26,29.97,4.9,24,6.5,3,60,2007,9,27,39,3
2,2007-09-27,74,52,63,1,49,55,544,1800,0.0,29.31,29.97,4.5,25,5.8,2,62,2007,9,27,39,3
1,2007-09-28,73,53,63,4,46,53,545,1800,0.0,29.47,30.17,2.3,4,7.1,2,59,2007,9,28,39,4
2,2007-09-28,73,53,63,2,46,54,545,1800,0.0,29.52,30.16,3.1,7,6.6,2,61,2007,9,28,39,4
1,2007-09-29,80,50,65,6,46,55,546,1800,0.0,29.5,30.23,9.5,17,9.8,0,59,2007,9,29,39,5
2,2007-09-29,82,52,67,6,45,55,546,1800,0.0,29.57,30.23,8.4,17,8.8,-2,61,2007,9,29,39,5
1,2007-09-30,83,59,71,12,49,59,547,1800,0.14,29.36,30.1,14.4,19,14.6,-6,59,2007,9,30,39,6
2,2007-09-30,84,61,73,12,48,59,547,1800,0.14,29.44,30.1,12.9,19,13.2,-8,61,2007,9,30,39,6
1,2007-10-01,69,59,64,6,59,61,548,1800,0.29,29.28,30.0,6.1,22,8.1,1,58,2007,10,1,40,0
2,2007-10-01,68,59,64,4,59,61,548,1800,0.17,29.35,30.0,7.9,21,8.9,1,60,2007,10,1,40,0
1,2007-10-02,78,57,68,10,59,63,549,1800,0.09,29.18,29.92,10.8,19,11.1,-3,58,2007,10,2,40,1
2,2007-10-02,80,59,70,10,59,63,549,1800,0.11,29.25,29.92,10.0,19,10.3,-5,60,2007,10,2,40,1
1,2007-10-03,74,55,65,8,48,56,550,1800,0.0,29.28,29.98,5.9,26,7.1,0,57,2007,10,3,40,2
2,2007-10-03,74,56,65,6,47,56,550,1800,0.0,29.34,29.97,4.8,25,7.1,0,59,2007,10,3,40,2
1,2007-10-04,82,51,67,10,56,61,552,1800,0.0,29.34,30.04,3.9,17,4.6,-2,57,2007,10,4,40,3
2,2007-10-04,83,56,70,11,56,62,552,1800,0.0,29.39,30.03,4.6,17,5.9,-5,59,2007,10,4,40,3
1,2007-10-05,84,62,73,16,65,68,553,1800,0.0,29.36,30.08,7.0,17,7.0,-8,57,2007,10,5,40,4
2,2007-10-05,85,68,77,18,65,69,553,1800,0.06,29.42,30.06,6.8,18,7.0,-12,59,2007,10,5,40,4
1,2007-10-06,87,69,78,22,67,70,554,1800,0.0,29.33,30.04,6.9,20,7.4,-13,56,2007,10,6,40,5
2,2007-10-06,88,71,80,22,66,71,554,1800,0.0,29.39,30.03,6.4,21,6.7,-15,58,2007,10,6,40,5
1,2007-10-07,87,67,77,21,66,70,555,1800,0.0,29.31,30.03,5.2,19,5.9,-12,56,2007,10,7,40,6
2,2007-10-07,88,70,79,21,65,70,555,1800,0.0,29.38,30.01,5.3,19,5.9,-14,58,2007,10,7,40,6
1,2007-10-08,87,60,74,18,61,66,556,1800,0.0,29.23,29.93,7.7,24,10.1,-9,56,2007,10,8,41,0
2,2007-10-08,88,62,75,17,60,66,556,1800,0.0,29.28,29.92,7.3,24,9.9,-10,58,2007,10,8,41,0
1,2007-10-09,76,49,63,8,44,53,557,1800,0.0,29.21,29.94,11.5,28,12.8,2,55,2007,10,9,41,1
2,2007-10-09,77,50,64,7,44,53,557,1800,0.0,29.27,29.93,12.1,28,13.3,1,57,2007,10,9,41,1
1,2007-10-10,54,47,51,-4,38,44,558,1800,0.0,29.21,29.93,15.1,31,15.5,14,55,2007,10,10,41,2
2,2007-10-10,53,47,50,-7,37,44,558,1800,0.0,29.26,29.93,14.4,31,14.6,15,57,2007,10,10,41,2
1,2007-10-11,54,46,50,-4,39,45,559,1800,0.0,29.28,30.01,11.9,36,12.9,15,54,2007,10,11,41,3
2,2007-10-11,56,48,52,-4,39,45,559,1800,0.0,29.34,30.0,14.6,36,15.5,13,56,2007,10,11,41,3
1,2007-10-12,56,41,49,-5,35,43,600,1800,0.0,29.28,30.02,3.4,35,4.6,16,54,2007,10,12,41,4
2,2007-10-12,57,45,51,-5,35,43,600,1800,0.0,29.34,30.02,2.8,36,5.4,14,56,2007,10,12,41,4
1,2007-10-13,59,40,50,-3,41,47,602,1800,0.0,29.31,30.04,2.7,20,3.5,15,53,2007,10,13,41,5
2,2007-10-13,59,44,52,-3,40,47,602,1800,0.0,29.38,30.04,3.6,21,4.7,13,55,2007,10,13,41,5
1,2007-10-14,61,53,57,4,49,53,603,1800,0.15,29.34,30.06,5.6,11,6.6,8,53,2007,10,14,41,6
2,2007-10-14,63,55,59,4,47,52,603,1800,0.01,29.4,30.06,5.7,12,6.0,6,55,2007,10,14,41,6
1,2007-10-15,74,51,63,10,52,57,604,1800,0.07,29.21,29.95,4.1,14,5.6,2,53,2007,10,15,42,0
2,2007-10-15,77,55,66,11,50,57,604,1800,0.04,29.26,29.94,6.6,16,6.9,-1,55,2007,10,15,42,0
1,2007-10-16,67,52,60,8,54,57,605,1800,0.24,29.16,29.88,6.4,21,7.5,5,52,2007,10,16,42,1
2,2007-10-16,68,56,62,8,55,58,605,1800,0.19,29.23,29.88,6.5,21,7.3,3,54,2007,10,16,42,1
1,2007-10-17,72,47,60,8,53,57,606,1800,0.04,29.07,29.83,9.3,14,9.8,5,52,2007,10,17,42,2
2,2007-10-17,74,50,62,8,53,57,606,1800,0.11,29.13,29.83,8.6,14,9.1,3,54,2007,10,17,42,2
1,2007-10-18,78,59,69,18,56,61,607,1800,0.3,28.59,29.34,17.2,19,18.9,-4,51,2007,10,18,42,3
2,2007-10-18,79,60,70,17,57,62,607,1800,0.34,28.67,29.34,15.5,19,17.2,-5,53,2007,10,18,42,3
1,2007-10-19,60,52,56,5,48,52,608,1800,0.01,28.75,29.44,16.2,24,16.7,9,51,2007,10,19,42,4
2,2007-10-19,61,53,57,4,48,52,608,1800,0.0,28.82,29.45,17.7,24,18.0,8,53,2007,10,19,42,4
1,2007-10-20,73,47,60,10,43,52,610,1800,0.0,29.02,29.71,10.9,21,12.0,5,50,2007,10,20,42,5
2,2007-10-20,74,47,61,9,43,52,610,1800,0.0,29.1,29.72,11.1,21,11.7,4,52,2007,10,20,42,5
1,2007-10-21,80,60,70,20,47,57,611,1800,0.0,29.08,29.78,18.0,20,18.2,-5,50,2007,10,21,42,6
2,2007-10-21,79,61,70,18,46,56,611,1800,0.0,29.15,29.78,16.7,20,16.8,-5,52,2007,10,21,42,6
1,2007-10-22,67,46,57,7,47,50,612,1700,0.16,29.26,29.97,5.2,36,9.2,8,50,2007,10,22,43,0
2,2007-10-22,66,47,57,5,47,51,612,1700,0.15,29.32,29.96,5.8,1,10.3,8,52,2007,10,22,43,0
1,2007-10-23,58,43,51,2,36,44,613,1700,0.0,29.2,29.93,5.2,31,8.2,14,49,2007,10,23,43,1
2,2007-10-23,53,46,50,-1,39,45,613,1700,0.03,29.26,29.93,4.0,31,7.9,15,51,2007,10,23,43,1
1,2007-10-24,55,43,49,0,35,42,614,1700,0.0,29.46,30.16,13.3,2,14.5,16,49,2007,10,24,43,2
2,2007-10-24,53,45,49,-2,35,43,614,1700,0.0,29.51,30.16,16.0,2,17.3,16,51,2007,10,24,43,2
1,2007-10-25,55,45,50,2,39,46,616,1700,0.0,29.47,30.2,13.9,6,14.1,15,48,2007,10,25,43,3
2,2007-10-25,57,45,51,1,40,46,616,1700,0.0,29.52,30.2,14.5,6,14.7,14,50,2007,10,25,43,3
1,2007-10-26,65,53,59,11,48,52,617,1700,0.33,29.31,30.07,6.2,5,6.9,6,48,2007,10,26,43,4
2,2007-10-26,66,53,60,10,49,52,617,1700,0.41,29.38,30.06,4.2,6,7.2,5,50,2007,10,26,43,4
1,2007-10-27,55,37,46,-2,38,45,618,1700,0.01,29.56,30.25,9.4,32,9.9,19,48,2007,10,27,43,5
2,2007-10-27,57,39,48,-2,41,46,618,1700,0.08,29.62,30.25,7.9,31,9.1,17,50,2007,10,27,43,5
1,2007-10-28,56,34,45,-2,30,39,619,1700,0.0,29.79,30.52,3.4,23,4.2,20,47,2007,10,28,43,6
2,2007-10-28,56,34,45,-4,30,39,619,1700,0.0,29.86,30.53,3.5,23,4.1,20,49,2007,10,28,43,6
1,2007-10-29,61,39,50,3,32,42,620,1700,0.0,29.63,30.4,10.2,22,10.4,15,47,2007,10,29,44,0
2,2007-10-29,60,39,50,1,32,42,620,1700,0.0,29.7,30.41,9.1,22,9.3,15,49,2007,10,29,44,0
1,2007-10-30,66,41,54,8,38,46,622,1700,0.0,29.43,30.2,12.2,20,12.5,11,46,2007,10,30,44,1
2,2007-10-30,66,42,54,6,37,46,622,1700,0.0,29.51,30.22,10.8,20,10.9,11,48,2007,10,30,44,1
1,2007-10-31,62,41,52,6,37,46,623,1700,0.0,29.3,30.02,12.2,25,14.3,13,46,2007,10,31,44,2
2,2007-10-31,63,43,53,5,38,46,623,1700,0.0,29.36,30.03,12.2,25,15.0,12,48,2007,10,31,44,2
1,2008-05-01,74,48,61,8,51,56,448,1900,0.0,28.95,29.67,10.6,16,11.5,4,53,2008,5,1,18,3
2,2008-05-01,73,48,61,6,51,57,448,1900,0.0,29.01,29.67,9.8,17,10.4,4,55,2008,5,1,18,3
1,2008-05-02,74,51,63,9,55,58,447,1900,1.28,28.79,29.53,13.8,20,15.1,2,54,2008,5,2,18,4
2,2008-05-02,74,55,65,9,56,60,447,1900,0.74,28.85,29.52,11.9,19,13.0,0,56,2008,5,2,18,4
1,2008-05-03,56,43,50,-4,41,46,446,1900,0.0,29.01,29.69,10.4,25,12.7,15,54,2008,5,3,18,5
2,2008-05-03,56,44,50,-6,42,46,446,1900,0.01,29.08,29.69,11.2,25,12.7,15,56,2008,5,3,18,5
1,2008-05-04,65,38,52,-2,34,45,444,1900,0.0,29.31,30.02,5.6,24,6.3,13,54,2008,5,4,18,6
2,2008-05-04,66,39,53,-3,33,45,444,1900,0.0,29.38,30.02,5.1,23,5.6,12,56,2008,5,4,18,6
1,2008-05-05,75,50,63,8,38,50,443,1900,0.0,29.27,29.99,4.4,26,7.0,2,55,2008,5,5,19,0
2,2008-05-05,74,50,62,5,38,50,443,1900,0.0,29.34,29.99,3.7,23,6.2,3,57,2008,5,5,19,0
1,2008-05-06,81,46,64,9,44,55,442,1900,0.0,29.16,29.88,6.3,22,7.1,1,55,2008,5,6,19,1
2,2008-05-06,82,52,67,10,43,55,442,1900,0.0,29.23,29.88,6.9,22,8.8,-2,57,2008,5,6,19,1
1,2008-05-07,70,49,60,5,52,56,441,1900,0.76,28.97,29.69,3.5,23,12.3,5,55,2008,5,7,19,2
2,2008-05-07,71,50,61,4,53,56,441,1900,0.71,29.03,29.69,1.9,22,11.1,4,57,2008,5,7,19,2
1,2008-05-08,59,45,52,-4,35,44,439,1900,0.0,29.08,29.82,12.2,5,12.6,13,56,2008,5,8,19,3
2,2008-05-08,59,47,53,-5,36,45,439,1900,0.0,29.14,29.81,14.3,5,15.0,12,58,2008,5,8,19,3
1,2008-05-09,58,41,50,-6,34,43,438,1900,0.0,29.15,29.85,6.3,3,6.9,15,56,2008,5,9,19,4
2,2008-05-09,58,42,50,-8,35,44,438,1900,0.0,29.2,29.85,6.5,3,7.0,15,58,2008,5,9,19,4
1,2008-05-10,61,38,50,-6,37,45,437,1900,0.0,29.08,29.85,5.9,7,6.3,15,56,2008,5,10,19,5
2,2008-05-10,61,41,51,-7,39,46,437,1900,0.0,29.15,29.84,6.0,8,6.6,14,58,2008,5,10,19,5
1,2008-05-11,58,46,52,-5,43,47,436,1900,0.95,28.85,29.55,14.5,2,17.7,13,57,2008,5,11,19,6
2,2008-05-11,60,47,54,-5,44,48,436,1900,1.46,28.89,29.53,14.3,2,17.8,11,59,2008,5,11,19,6
1,2008-05-12,56,40,48,-9,38,43,435,2000,0.0,29.26,29.96,5.1,7,7.8,17,57,2008,5,12,20,0
2,2008-05-12,53,41,47,-12,39,43,435,2000,0.0,29.32,29.96,4.9,6,7.6,18,59,2008,5,12,20,0
1,2008-05-13,73,40,57,-1,45,51,434,2000,0.08,29.2,29.93,15.5,18,15.9,8,58,2008,5,13,20,1
2,2008-05-13,73,45,59,-1,45,52,434,2000,0.32,29.28,29.95,13.7,18,14.4,6,60,2008,5,13,20,1
1,2008-05-14,64,45,55,-3,48,52,433,2000,0.02,29.19,29.89,2.0,25,9.6,10,58,2008,5,14,20,2
2,2008-05-14,61,46,54,-6,49,52,433,2000,0.02,29.25,29.89,2.5,21,8.9,11,60,2008,5,14,20,2
1,2008-05-15,57,43,50,-8,37,45,432,2000,0.0,29.33,30.05,6.8,5,7.9,15,58,2008,5,15,20,3
2,2008-05-15,57,43,50,-10,37,45,432,2000,0.0,29.38,30.05,7.5,5,8.1,15,60,2008,5,15,20,3
1,2008-05-16,73,40,57,-2,41,50,431,2000,0.0,29.1,29.86,8.9,25,9.4,8,59,2008,5,16,20,4
2,2008-05-16,72,41,57,-4,41,50,431,2000,0.0,29.16,29.86,8.3,25,8.8,8,61,2008,5,16,20,4
1,2008-05-17,73,52,63,4,41,52,430,2000,0.12,28.87,29.61,12.9,30,14.7,2,59,2008,5,17,20,5
2,2008-05-17,73,50,62,1,41,52,430,2000,0.26,28.94,29.61,11.2,29,14.1,3,61,2008,5,17,20,5
1,2008-05-18,55,44,50,-10,39,45,429,2000,0.0,28.93,29.64,3.5,34,8.2,15,60,2008,5,18,20,6
2,2008-05-18,55,45,50,-12,40,46,429,2000,0.0,28.98,29.63,1.6,35,7.9,15,62,2008,5,18,20,6
1,2008-05-19,60,40,50,-10,33,43,428,2000,0.0,28.96,29.69,3.9,7,5.7,15,60,2008,5,19,21,0
2,2008-05-19,59,42,51,-11,34,44,428,2000,0.0,29.02,29.69,4.4,7,6.2,14,62,2008,5,19,21,0
1,2008-05-20,66,47,57,-4,37,47,427,2000,0.0,28.94,29.66,7.3,31,9.2,8,61,2008,5,20,21,1
2,2008-05-20,64,49,57,-6,37,47,427,2000,0.0,29.0,29.66,6.9,30,7.7,8,63,2008,5,20,21,1
1,2008-05-21,66,41,54,-7,36,46,426,2000,0.0,29.0,29.7,7.2,32,9.2,11,61,2008,5,21,21,2
2,2008-05-21,65,45,55,-8,36,46,426,2000,0.0,29.05,29.7,6.8,33,8.8,10,63,2008,5,21,21,2
1,2008-05-22,59,45,52,-9,38,45,425,2000,0.0,29.24,29.94,8.8,5,9.8,13,61,2008,5,22,21,3
2,2008-05-22,56,47,52,-11,38,45,425,2000,0.0,29.29,29.93,10.5,5,11.2,13,63,2008,5,22,21,3
1,2008-05-23,57,46,52,-9,39,45,425,2000,0.0,29.41,30.12,10.7,3,10.9,13,61,2008,5,23,21,4
2,2008-05-23,59,48,54,-9,40,46,425,2000,0.0,29.47,30.11,10.4,3,10.7,11,63,2008,5,23,21,4
1,2008-05-24,67,40,54,-8,40,48,424,2000,0.0,29.44,30.18,7.4,7,8.4,11,62,2008,5,24,21,5
2,2008-05-24,68,44,56,-8,38,48,424,2000,0.0,29.51,30.17,6.9,7,7.4,9,64,2008,5,24,21,5
1,2008-05-25,78,44,61,-1,50,57,423,2000,0.0,29.18,29.93,10.3,18,11.9,4,62,2008,5,25,21,6
2,2008-05-25,78,51,65,1,48,57,423,2000,0.0,29.26,29.93,11.1,17,12.4,0,64,2008,5,25,21,6
1,2008-05-26,81,47,64,2,60,64,422,2000,0.48,29.11,29.81,6.2,25,11.8,1,62,2008,5,26,22,0
2,2008-05-26,84,53,69,5,60,65,422,2000,0.0,29.17,29.8,7.3,24,12.0,-4,64,2008,5,26,22,0
1,2008-05-27,50,42,46,-16,35,42,422,2000,0.0,29.5,30.19,19.2,3,19.3,19,62,2008,5,27,22,1
2,2008-05-27,53,45,49,-15,36,43,422,2000,0.0,29.54,30.18,18.0,2,17.4,16,64,2008,5,27,22,1
1,2008-05-28,62,43,53,-10,32,43,421,2000,0.0,29.6,30.34,8.2,6,8.7,12,63,2008,5,28,22,2
2,2008-05-28,61,45,53,-12,35,44,421,2000,0.0,29.66,30.33,7.8,7,8.5,12,65,2008,5,28,22,2
1,2008-05-29,67,42,55,-9,37,47,421,2000,0.01,29.39,30.16,3.5,11,4.2,10,64,2008,5,29,22,3
2,2008-05-29,68,45,57,-9,38,48,421,2000,0.08,29.46,30.17,2.2,10,3.8,8,66,2008,5,29,22,3
1,2008-05-30,77,55,66,2,59,62,420,2000,0.4,29.03,29.79,8.4,21,10.4,-1,64,2008,5,30,22,4
2,2008-05-30,77,58,68,2,60,63,420,2000,0.3,29.09,29.79,9.4,20,10.7,-3,66,2008,5,30,22,4
1,2008-05-31,79,59,69,5,56,62,420,2000,0.0,29.1,29.8,10.8,28,11.9,-4,64,2008,5,31,22,5
2,2008-05-31,79,60,70,4,56,62,420,2000,0.0,29.15,29.79,11.1,28,12.3,-5,66,2008,5,31,22,5
1,2008-06-01,74,53,64,0,47,55,419,2000,0.0,29.23,29.95,4.6,10,5.4,1,64,2008,6,1,22,6
2,2008-06-01,71,56,64,-2,46,55,419,2000,0.0,29.29,29.94,5.6,8,5.9,1,66,2008,6,1,22,6
