,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,overall_qual,overall_cond,year_remod/add,exterior_1st,exterior_2nd,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,central_air,electrical,gr_liv_area,kitchen_qual,functional,fireplaces,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,fence,saleprice,age,pool,rm_count,bath_count,num_floors,porch_area
87,13300,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,7,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,4.0,3.0,1.0,3.0,1.0,928.0,GasA,1,5.0,928,2.0,7.0,0,252.0,3.0,3.0,2.0,261,0,132000,51,0,3,1.0,1.0,156
88,9600,0,3.0,Lvl,Inside,0.0,NWAmes,Feedr,Norm,5,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,4.0,3.0,2.0,5.0,3.0,1288.0,GasA,1,5.0,1336,2.0,7.0,1,502.0,3.0,3.0,2.0,312,0,163000,40,0,4,2.5,1.0,11
89,3215,1,3.0,Lvl,Inside,0.0,Somerst,Norm,Norm,7,5,0,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,600.0,GasA,1,5.0,1200,3.0,7.0,0,480.0,3.0,3.0,2.0,0,0,155000,6,0,3,2.5,2.0,172
90,11104,0,2.0,Lvl,Inside,0.0,NWAmes,Norm,Norm,6,6,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,3.0,6.0,1.0,1427.0,GasA,1,5.0,1427,2.0,7.0,0,516.0,3.0,3.0,2.0,0,0,183000,39,0,5,2.5,0.0,216
91,15295,0,0.0,Lvl,Corner,0.0,CollgCr,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,2.0,6.0,1.0,860.0,GasA,1,5.0,1992,3.0,5.0,2,608.0,3.0,3.0,2.0,225,0,211000,11,0,4,3.5,2.0,32
92,9109,0,3.0,Lvl,Inside,0.0,SawyerW,RRAe,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,2.0,6.0,754.0,GasA,1,5.0,1540,3.0,7.0,0,495.0,3.0,3.0,2.0,140,0,184000,15,0,4,3.5,2.0,32
93,7018,0,3.0,Bnk,Inside,0.0,SawyerW,Norm,Norm,5,5,0,HdBoard,HdBoard,2.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,GasA,1,5.0,1535,2.0,7.0,0,400.0,3.0,3.0,2.0,0,1,118858,30,0,6,2.0,1.0,0
94,14112,0,2.0,Lvl,Corner,0.0,NAmes,Norm,Norm,5,7,0,Wd Sdng,HdBoard,2.0,2.0,PConc,3.0,3.0,3.0,6.0,1.0,1152.0,GasA,1,5.0,1152,2.0,7.0,1,484.0,3.0,3.0,2.0,227,0,180500,46,0,4,2.0,0.0,0
95,3523,1,2.0,Lvl,Inside,0.0,Somerst,Norm,Norm,8,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1141.0,GasA,1,5.0,1151,3.0,7.0,0,484.0,3.0,3.0,2.0,0,0,166000,1,0,3,3.0,1.0,60
96,15312,0,3.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,6,5,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,3.0,4.0,1.0,1138.0,GasA,1,5.0,1138,2.0,7.0,1,480.0,3.0,3.0,2.0,0,1,148000,49,0,4,1.5,0.0,140
97,7450,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,2.0,894.0,GasA,1,5.0,1074,3.0,6.0,1,396.0,3.0,3.0,2.0,0,1,124000,51,0,3,1.0,1.0,72
98,7313,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,9,5,0,MetalSd,MetalSd,4.0,2.0,PConc,5.0,3.0,1.0,6.0,1.0,1561.0,GasA,1,5.0,1561,4.0,7.0,1,556.0,3.0,3.0,2.0,203,0,277500,2,0,3,3.0,1.0,47
99,10019,0,2.0,Lvl,Inside,0.0,NoRidge,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,5.0,1.0,1342.0,GasA,1,5.0,2726,3.0,7.0,1,725.0,3.0,3.0,2.0,307,0,350000,11,0,5,2.5,2.0,337
100,15401,0,2.0,HLS,CulDSac,0.0,StoneBr,Norm,Norm,9,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1884.0,GasA,1,5.0,1884,4.0,7.0,1,670.0,3.0,3.0,2.0,214,0,387000,4,0,3,3.0,1.0,76
101,9098,0,2.0,Lvl,Inside,0.0,Edwards,Norm,Norm,4,7,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,3.0,3.0,2.0,5.0,1.0,528.0,GasA,1,5.0,605,2.0,7.0,0,0.0,0.0,0.0,0.0,0,0,86000,87,0,3,2.0,1.0,144
102,16280,0,3.0,Lvl,Inside,0.0,Veenker,Norm,Norm,8,9,1,VinylSd,VinylSd,4.0,4.0,CBlock,4.0,5.0,2.0,6.0,3.0,1426.0,GasA,1,5.0,1671,4.0,7.0,1,550.0,3.0,3.0,2.0,280,1,290000,32,0,4,4.0,1.0,90
103,9392,0,3.0,Lvl,Corner,0.0,IDOTRR,Norm,Norm,3,3,1,AsbShng,AsbShng,2.0,1.0,CBlock,2.0,3.0,1.0,1.0,1.0,245.0,GasA,0,5.0,797,2.0,7.0,0,0.0,0.0,0.0,0.0,0,0,44000,109,0,3,1.0,1.0,130
104,12209,0,2.0,Lvl,CulDSac,0.0,Mitchel,Norm,Norm,6,5,1,VinylSd,VinylSd,2.0,2.0,PConc,5.0,3.0,1.0,5.0,1.0,804.0,GasA,1,5.0,1961,3.0,7.0,1,560.0,3.0,3.0,2.0,125,0,215000,8,0,4,3.5,2.0,192
105,13110,0,2.0,Lvl,Corner,0.0,NWAmes,RRAn,Feedr,5,6,0,Plywood,Plywood,2.0,2.0,CBlock,4.0,3.0,1.0,6.0,1.0,1153.0,GasA,1,5.0,1193,2.0,7.0,0,501.0,3.0,3.0,2.0,140,1,146500,34,0,3,3.0,1.0,153
106,2651,0,3.0,Lvl,FR2,0.0,Somerst,Norm,Norm,7,5,0,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,673.0,GasA,1,5.0,1382,3.0,7.0,0,490.0,3.0,3.0,2.0,153,0,165000,6,0,4,3.5,2.0,50
107,8520,1,3.0,Lvl,Inside,0.0,OldTown,Artery,Norm,6,7,1,Stucco,Stucco,2.0,3.0,BrkTil,3.0,3.0,1.0,3.0,2.0,714.0,GasW,0,5.0,2526,3.0,7.0,1,216.0,3.0,3.0,2.0,88,1,136000,91,0,6,2.0,1.5,15
108,39384,0,2.0,Low,CulDSac,2.0,NAmes,Norm,Norm,6,6,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,4.0,3.0,4.0,5.0,1.0,1705.0,GasA,1,5.0,1390,4.0,6.0,2,550.0,3.0,3.0,2.0,0,0,252000,49,0,2,2.5,1.0,189
109,2628,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,7,5,0,VinylSd,Wd Shng,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,764.0,GasA,1,5.0,1626,3.0,7.0,0,474.0,3.0,3.0,2.0,0,0,175500,7,0,3,2.5,2.0,27
110,6406,1,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,5,6,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,3.0,3.0,1.0,5.0,1.0,690.0,GasA,1,4.0,1558,2.0,7.0,1,400.0,3.0,3.0,2.0,0,1,150000,70,0,4,1.5,2.0,218
111,12342,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,978.0,GasA,1,5.0,1422,2.0,6.0,1,286.0,3.0,3.0,2.0,0,1,139900,47,0,4,1.0,1.0,36
112,6240,0,3.0,Lvl,Inside,0.0,BrkSide,Norm,Norm,5,7,1,MetalSd,MetalSd,2.0,2.0,PConc,3.0,3.0,1.0,1.0,1.0,1078.0,GasA,1,5.0,1573,2.0,7.0,1,360.0,3.0,3.0,1.0,0,0,162900,78,0,4,2.0,1.5,0
113,10000,0,2.0,Lvl,Corner,0.0,NAmes,Norm,Norm,6,6,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,1116.0,GasA,1,5.0,1116,2.0,7.0,0,440.0,3.0,3.0,2.0,0,0,160000,48,0,4,1.5,1.0,385
114,9000,0,3.0,Lvl,Corner,0.0,Sawyer,Norm,Norm,2,2,1,Wd Sdng,Wd Sdng,2.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,GasA,0,5.0,660,1.0,5.0,0,0.0,0.0,0.0,0.0,0,0,63900,62,0,3,1.0,1.0,100
115,11088,0,3.0,Lvl,Inside,0.0,NWAmes,Norm,Norm,6,5,1,HdBoard,HdBoard,2.0,2.0,PConc,3.0,3.0,1.0,5.0,1.0,1140.0,GasA,1,5.0,1707,2.0,7.0,1,479.0,3.0,3.0,2.0,0,0,184000,31,0,4,2.0,1.0,0
116,17755,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,4,0,HdBoard,Plywood,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,1466.0,GasA,1,5.0,1466,1.0,7.0,2,528.0,3.0,3.0,2.0,0,0,149900,47,0,4,1.5,1.0,240
117,4765,0,2.0,Lvl,Inside,0.0,Somerst,Norm,Norm,9,5,0,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1614.0,GasA,1,5.0,1638,4.0,7.0,1,495.0,3.0,3.0,2.0,230,0,300000,8,0,3,3.0,1.0,68
118,10532,0,3.0,Lvl,Corner,0.0,ClearCr,Norm,Norm,5,3,0,Plywood,Plywood,2.0,2.0,CBlock,3.0,3.0,2.0,3.0,1.0,988.0,GasA,1,5.0,1721,2.0,4.0,2,626.0,3.0,3.0,2.0,50,0,145000,48,0,4,3.0,1.0,84
119,15426,0,2.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,6,5,0,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,928.0,GasA,1,5.0,1764,3.0,7.0,0,470.0,3.0,3.0,2.0,276,1,231500,12,0,4,3.5,2.0,99
120,13907,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,6,1,WdShing,Wd Shng,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,996.0,GasA,1,5.0,996,2.0,7.0,1,0.0,0.0,0.0,2.0,144,0,108000,68,0,4,2.0,1.0,0
121,8750,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,0,BrkFace,BrkFace,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,4.0,1202.0,GasA,1,5.0,1202,2.0,7.0,0,304.0,3.0,3.0,2.0,0,1,120000,53,0,4,1.5,1.0,155
122,9945,0,2.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,5,5,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,988.0,GasA,1,5.0,988,2.0,7.0,0,572.0,3.0,3.0,2.0,0,0,128500,46,0,4,2.0,1.0,0
123,8960,1,3.0,Lvl,Inside,0.0,OldTown,Artery,Norm,5,6,1,WdShing,Wd Shng,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,1008.0,GasA,1,4.0,1028,2.0,7.0,1,360.0,3.0,3.0,2.0,0,0,115000,83,0,3,1.0,1.0,130
124,3500,1,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,5,7,1,AsbShng,AsbShng,2.0,2.0,CBlock,3.0,3.0,1.0,2.0,1.0,720.0,GasA,1,5.0,1284,2.0,7.0,0,240.0,3.0,3.0,2.0,0,1,110000,62,0,3,1.5,1.5,35
125,24572,0,2.0,Lvl,CulDSac,0.0,Veenker,Norm,Norm,9,3,0,Wd Sdng,Wd Sdng,3.0,3.0,CBlock,4.0,3.0,1.0,6.0,1.0,994.0,GasA,1,5.0,2944,3.0,7.0,1,864.0,3.0,3.0,2.0,140,0,150000,31,0,4,3.0,2.0,86
126,9056,0,2.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,5.0,4.0,3.0,1.0,1.0,707.0,GasA,1,5.0,1414,3.0,7.0,1,403.0,3.0,3.0,2.0,100,0,178000,2,0,4,2.5,2.0,35
127,12320,0,2.0,HLS,Inside,0.0,Crawfor,Norm,Norm,7,7,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,637.0,GasA,1,5.0,1609,3.0,7.0,2,579.0,3.0,3.0,2.0,0,1,199500,74,0,4,1.5,2.0,104
128,8238,0,2.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,6,5,1,VinylSd,VinylSd,2.0,2.0,PConc,3.0,3.0,1.0,6.0,1.0,813.0,GasA,1,5.0,1525,2.0,7.0,1,400.0,3.0,3.0,2.0,421,0,183500,9,0,4,3.5,2.0,72
129,6000,0,3.0,Lvl,Inside,0.0,IDOTRR,Norm,Norm,5,5,0,HdBoard,Plywood,1.0,2.0,CBlock,4.0,3.0,2.0,3.0,1.0,624.0,GasA,1,5.0,1656,2.0,4.0,1,288.0,3.0,3.0,2.0,0,1,126000,41,0,4,1.5,0.0,280
130,2529,0,3.0,Lvl,Inside,0.0,NPkVill,Norm,Norm,7,6,0,Plywood,Brk Cmn,2.0,2.0,CBlock,4.0,3.0,1.0,5.0,1.0,1055.0,GasA,1,5.0,1055,2.0,7.0,0,440.0,3.0,3.0,2.0,0,0,148500,31,0,3,2.0,1.0,38
131,10800,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,5,7,1,VinylSd,VinylSd,2.0,3.0,BrkTil,3.0,3.0,1.0,1.0,1.0,676.0,GasA,1,5.0,1352,3.0,7.0,0,720.0,3.0,3.0,2.0,187,0,149000,70,0,5,2.5,2.0,128
132,2349,0,3.0,Lvl,Inside,0.0,NPkVill,Norm,Norm,6,5,0,Plywood,Brk Cmn,2.0,2.0,CBlock,4.0,3.0,1.0,5.0,1.0,855.0,GasA,1,5.0,1456,2.0,7.0,1,440.0,3.0,3.0,2.0,0,0,137900,32,0,4,2.5,2.0,28
133,10846,0,2.0,Lvl,CulDSac,0.0,Veenker,Norm,Norm,8,5,0,BrkFace,BrkFace,3.0,2.0,PConc,4.0,3.0,4.0,6.0,1.0,1719.0,GasA,1,5.0,1719,3.0,7.0,2,473.0,3.0,3.0,2.0,122,0,324000,15,0,2,3.5,1.0,30
134,5604,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,6,1,Stucco,Stucco,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,864.0,GasA,0,4.0,864,2.0,7.0,0,0.0,0.0,0.0,2.0,0,0,98000,83,0,3,2.0,1.0,96
135,1680,0,3.0,Lvl,Inside,0.0,BrDale,Norm,Norm,6,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,2.0,1.0,483.0,GasA,1,5.0,987,2.0,7.0,0,264.0,3.0,3.0,2.0,52,0,103400,35,0,3,2.0,2.0,0
136,6342,0,3.0,Lvl,Inside,0.0,Sawyer,Feedr,Norm,5,8,1,VinylSd,VinylSd,2.0,3.0,CBlock,3.0,3.0,1.0,1.0,1.0,780.0,GasA,0,5.0,1020,2.0,7.0,0,0.0,0.0,0.0,0.0,0,0,94000,135,0,3,1.0,1.5,176
137,4590,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,4.0,2.0,6.0,1.0,1554.0,GasA,1,5.0,1554,3.0,7.0,1,627.0,3.0,3.0,2.0,156,0,209500,1,0,3,2.0,1.0,73
138,18062,0,2.0,HLS,CulDSac,0.0,StoneBr,Norm,Norm,10,5,0,CemntBd,CmentBd,4.0,2.0,PConc,5.0,3.0,4.0,1.0,1.0,1528.0,GasA,1,5.0,3390,4.0,7.0,1,758.0,3.0,3.0,2.0,204,0,545224,0,0,6,3.5,2.0,34
139,12900,1,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,6,8,1,Wd Sdng,Wd Sdng,3.0,3.0,PConc,3.0,3.0,1.0,1.0,1.0,780.0,GasA,1,5.0,1560,3.0,7.0,0,0.0,0.0,0.0,0.0,344,0,159900,98,0,4,1.5,2.0,168
140,19138,0,3.0,Lvl,Corner,0.0,Gilbert,Norm,Norm,4,5,0,VinylSd,VinylSd,2.0,2.0,CBlock,3.0,3.0,1.0,2.0,1.0,864.0,GasA,1,5.0,864,2.0,7.0,0,400.0,3.0,3.0,2.0,0,0,141000,59,0,3,1.0,1.0,0
141,8658,0,2.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,6,5,0,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,1.0,5.0,1.0,982.0,GasA,1,5.0,1889,2.0,7.0,1,431.0,3.0,3.0,2.0,0,0,215000,6,0,4,2.5,2.0,0
142,6897,0,2.0,Lvl,Corner,0.0,Sawyer,Norm,Norm,5,8,1,HdBoard,HdBoard,2.0,3.0,CBlock,3.0,3.0,1.0,5.0,1.0,1040.0,GasA,1,5.0,1040,2.0,7.0,0,260.0,3.0,3.0,2.0,0,0,127000,48,0,4,2.5,1.0,104
143,9525,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,7,1,WdShing,Wd Shng,2.0,2.0,CBlock,3.0,3.0,3.0,4.0,1.0,1172.0,GasA,1,5.0,1172,2.0,7.0,0,366.0,3.0,3.0,2.0,240,0,128000,56,0,4,2.0,1.0,0
144,12853,1,2.0,Lvl,Inside,0.0,Somerst,Norm,Norm,8,5,0,CemntBd,CmentBd,3.0,2.0,PConc,5.0,1.0,1.0,6.0,1.0,1642.0,GasA,1,5.0,1418,3.0,7.0,1,852.0,3.0,3.0,2.0,160,0,267916,0,0,2,2.5,1.0,416
145,6240,0,3.0,Lvl,Inside,0.0,BrkSide,Norm,Norm,6,6,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,3.0,2.0,1.0,2.0,1.0,884.0,GasA,1,4.0,1367,2.0,7.0,1,560.0,3.0,3.0,2.0,0,0,127500,76,0,4,1.0,1.5,120
146,7301,0,3.0,Lvl,Corner,0.0,Edwards,Norm,Norm,7,5,0,HdBoard,HdBoard,3.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,GasA,1,5.0,1922,3.0,7.0,1,672.0,3.0,3.0,2.0,0,0,198500,6,0,5,3.0,0.0,177
147,12090,0,2.0,Lvl,Inside,0.0,NWAmes,Norm,Norm,6,6,0,MetalSd,MetalSd,2.0,3.0,CBlock,4.0,3.0,1.0,6.0,2.0,1422.0,GasA,1,5.0,1422,3.0,7.0,1,576.0,3.0,3.0,2.0,276,1,175500,27,0,4,2.0,1.0,0
148,8826,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,985.0,GasA,1,5.0,1842,3.0,7.0,1,486.0,3.0,3.0,2.0,193,0,217500,7,0,4,3.5,2.0,96
149,8094,1,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,4,5,1,MetalSd,MetalSd,2.0,1.0,CBlock,3.0,3.0,1.0,1.0,1.0,888.0,GasA,1,5.0,1962,2.0,7.0,1,572.0,3.0,3.0,2.0,160,1,149500,95,0,5,1.5,1.5,364
150,10710,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,7,1,HdBoard,HdBoard,3.0,2.0,PConc,3.0,3.0,1.0,4.0,1.0,864.0,GasA,1,5.0,1120,2.0,7.0,1,656.0,3.0,3.0,2.0,0,0,148800,43,0,4,1.5,1.0,162
151,16056,0,2.0,Lvl,Inside,0.0,StoneBr,Norm,Norm,9,5,1,CemntBd,CmentBd,3.0,2.0,PConc,5.0,3.0,3.0,6.0,1.0,1992.0,GasA,1,5.0,2868,4.0,7.0,1,716.0,3.0,3.0,2.0,214,0,556581,1,0,5,3.5,2.0,108
152,8400,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,3,0,BrkFace,BrkFace,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,3.0,1478.0,GasA,1,5.0,1478,2.0,7.0,2,442.0,3.0,3.0,2.0,114,0,156500,52,0,4,2.5,1.0,216
153,11250,0,3.0,Lvl,Corner,0.0,CollgCr,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,3.0,PConc,4.0,4.0,3.0,6.0,1.0,930.0,GasA,1,5.0,1995,3.0,7.0,1,610.0,3.0,3.0,2.0,275,0,237000,11,0,5,3.5,2.0,170
154,7535,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,7,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,2.0,912.0,GasA,1,5.0,912,2.0,7.0,0,297.0,3.0,3.0,2.0,12,1,120000,49,0,3,1.5,1.0,285
155,12216,0,2.0,Lvl,Corner,0.0,Gilbert,Norm,Norm,6,5,0,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1326.0,GasA,1,5.0,1326,3.0,7.0,0,388.0,3.0,3.0,2.0,120,0,203000,2,0,4,3.0,1.0,23
156,3701,0,2.0,Lvl,Inside,0.0,StoneBr,Norm,Norm,8,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,4.0,3.0,1.0,1.0,1.0,1191.0,GasA,1,5.0,1204,2.0,7.0,0,461.0,3.0,3.0,2.0,120,0,130000,19,0,3,2.0,1.0,70
157,9760,0,3.0,Lvl,Inside,1.0,NAmes,Norm,Norm,6,6,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,4.0,6.0,2.0,780.0,GasA,1,5.0,1611,2.0,7.0,0,442.0,3.0,3.0,2.0,328,0,167900,44,0,5,2.5,2.0,317
158,9873,0,3.0,Lvl,Inside,0.0,BrkSide,RRAn,Norm,4,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,3.0,5.0,1.0,960.0,GasW,0,5.0,960,2.0,7.0,0,576.0,3.0,3.0,2.0,0,0,129000,36,0,4,2.0,1.0,288
159,10011,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,6,1,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,1070.0,GasA,1,5.0,1236,3.0,6.0,1,447.0,3.0,3.0,2.0,0,1,134450,49,0,3,1.5,1.0,0
160,25339,0,3.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,5,7,1,Wd Sdng,Wd Sdng,2.0,3.0,BrkTil,3.0,3.0,1.0,1.0,1.0,816.0,GasA,1,5.0,1416,3.0,7.0,0,576.0,3.0,3.0,0.0,0,0,112000,89,0,4,2.0,1.0,112
161,8883,0,2.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,7,5,0,HdBoard,HdBoard,3.0,2.0,PConc,4.0,3.0,1.0,6.0,2.0,929.0,GasA,1,5.0,1873,3.0,7.0,1,619.0,3.0,3.0,2.0,108,1,207000,19,0,4,3.5,2.0,192
162,3000,1,3.0,Bnk,Inside,0.0,OldTown,Norm,Norm,5,1,1,MetalSd,MetalSd,2.0,2.0,BrkTil,3.0,2.0,1.0,1.0,1.0,1040.0,GasA,0,5.0,2128,2.0,1.0,0,0.0,0.0,0.0,2.0,0,0,62500,87,0,6,2.0,2.0,56
163,2448,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,7,5,1,VinylSd,Wd Shng,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,764.0,GasA,1,5.0,1626,3.0,7.0,0,474.0,3.0,3.0,2.0,0,0,154000,5,0,3,3.5,2.0,27
164,7100,0,2.0,Lvl,Corner,0.0,NAmes,Norm,Norm,5,7,0,WdShing,Wd Shng,2.0,2.0,CBlock,3.0,3.0,1.0,6.0,1.0,816.0,GasA,1,4.0,816,2.0,7.0,0,308.0,3.0,3.0,2.0,0,0,129900,49,0,3,2.0,1.0,0
165,2592,0,3.0,Lvl,Inside,0.0,MeadowV,Norm,Norm,5,3,0,CemntBd,CmentBd,2.0,2.0,CBlock,4.0,3.0,1.0,3.0,4.0,536.0,GasA,1,5.0,1112,2.0,7.0,0,336.0,3.0,3.0,2.0,182,0,85000,34,0,4,1.5,2.0,0
166,5700,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,7,7,1,Wd Sdng,Wd Sdng,2.0,2.0,PConc,3.0,3.0,1.0,1.0,1.0,572.0,GasA,1,5.0,1111,2.0,7.0,1,288.0,3.0,3.0,2.0,0,0,116900,82,0,3,1.0,1.5,176
167,2289,0,3.0,Lvl,Inside,0.0,NPkVill,Norm,Norm,6,6,0,Plywood,Brk Cmn,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,1.0,855.0,GasA,1,5.0,1441,2.0,7.0,1,440.0,3.0,3.0,2.0,28,0,148500,31,0,4,2.5,2.0,0
168,12180,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,4,4,1,MetalSd,MetalSd,2.0,1.0,BrkTil,4.0,3.0,1.0,4.0,1.0,672.0,Grav,0,4.0,924,1.0,7.0,0,280.0,3.0,3.0,2.0,0,1,80000,69,0,3,2.0,1.5,0
169,7400,0,2.0,Lvl,CulDSac,0.0,Sawyer,Norm,Norm,5,5,0,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,3.0,2.0,5.0,1060.0,GasA,1,5.0,1126,2.0,7.0,0,506.0,3.0,3.0,2.0,178,0,152000,24,0,3,2.0,0.0,0
170,8842,0,3.0,Lvl,Corner,0.0,Edwards,Norm,Norm,5,6,0,VinylSd,VinylSd,2.0,3.0,CBlock,2.0,3.0,1.0,1.0,1.0,381.0,GasA,1,5.0,992,2.0,7.0,0,319.0,3.0,3.0,2.0,60,1,155891,56,0,4,1.0,1.0,56
171,8850,1,3.0,Bnk,Inside,0.0,BrkSide,Norm,Norm,6,7,1,Wd Sdng,Wd Shng,2.0,3.0,PConc,3.0,3.0,1.0,1.0,1.0,768.0,GasA,1,5.0,1376,3.0,7.0,0,576.0,3.0,3.0,1.0,0,0,165000,87,0,4,1.0,1.5,198
172,9215,0,3.0,Lvl,Inside,0.0,Somerst,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,1218.0,GasA,1,5.0,1218,3.0,7.0,0,676.0,3.0,3.0,2.0,0,0,204500,1,0,3,2.0,1.0,136
173,9480,0,3.0,Lvl,Inside,0.0,NAmes,Artery,Norm,5,7,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,2.0,1.0,728.0,GasA,1,5.0,1644,3.0,7.0,2,312.0,3.0,3.0,2.0,168,0,146500,65,0,4,1.5,2.0,0
174,11880,0,2.0,Lvl,Inside,0.0,NWAmes,RRAn,Norm,7,5,0,Plywood,Plywood,2.0,2.0,CBlock,4.0,3.0,1.0,5.0,1.0,1271.0,GasA,1,5.0,1601,2.0,7.0,1,478.0,3.0,3.0,2.0,0,0,157000,31,0,4,2.0,1.0,0
